Elendil,Frodo,2.4893081253612513e-08
Elendil,Sam,7.886880303516719e-10
Elendil,Gandalf,2.1414432409119773e-08
Elendil,Pippin,2.1695619351417425e-09
Elendil,Merry,1.6391749641622748e-09
Elendil,Gollum,3.8414067654418425e-09
Elendil,Gimli,8.063302021556374e-09
Elendil,Legolas,5.453227407958122e-09
Elendil,Faramir,5.8759346985468824e-08
Elendil,Saruman,1.1315556543277368e-08
Elendil,Théoden,7.694995786969073e-08
Elendil,Strider,6.686776759399885e-08
Elendil,Elrond,1.2793491896522695e-07
Elendil,Treebeard,3.962808691411626e-11
Elendil,Sauron,4.681027848342945e-07
Elendil,Tom Bombadil,1.1867094150354464e-11
Elendil,Sméagol,8.901438815934072e-10
Elendil,Éomer,3.1618142551068156e-07
Elendil,Galadriel,2.7479442408112605e-09
Elendil,Isildur,2.1152479710576167e-05
Elendil,Shadowfax,6.352045415345552e-09
Elendil,Wormtongue,1.868553580895218e-07
Elendil,Éowyn,6.4713473887464265e-09
Elendil,Peregrin,7.492381656784047e-08
Elendil,Glóin,8.737242956997468e-10
Elendil,Haldir,7.864474386571256e-11
Elendil,Mithrandir,5.5703371976157614e-09
Elendil,Glorfindel,1.1946943111008867e-09
Elendil,Shelob,2.006869722020744e-11
Elendil,Meriadoc,1.3544114212670533e-08
Elendil,Goldberry,7.9084554656697e-12
Peregrin,Sam,2.8178272470065936e-07
Peregrin,Pippin,6.393745380443311e-07
Peregrin,Saruman,1.3978424403626777e-08
Peregrin,Théoden,3.986602343646183e-08
Peregrin,Strider,1.1061072224559519e-08
Peregrin,Treebeard,1.289301230266556e-08
Peregrin,Sauron,2.765331194789718e-09
Peregrin,Tom Bombadil,2.7346469032484334e-11
Peregrin,Sméagol,5.618695770979565e-11
Peregrin,Éomer,3.983396268860917e-08
Peregrin,Shadowfax,1.1860057055929118e-07
Peregrin,Wormtongue,1.8571318993251593e-08
Peregrin,Éowyn,1.3661487940670324e-10
Peregrin,Shelob,1.1876305048233713e-10
Glóin,Sam,4.022275740737208e-10
Glóin,Pippin,1.6060375136042419e-09
Glóin,Merry,8.799972485809888e-10
Glóin,Gollum,9.657840396253896e-09
Glóin,Legolas,3.7196732290596483e-07
Glóin,Saruman,7.204558565835414e-09
Glóin,Théoden,3.886043807066544e-09
Glóin,Strider,1.0896108697657555e-07
Glóin,Treebeard,3.599586355606312e-08
Glóin,Sauron,9.940058555530501e-08
Glóin,Tom Bombadil,1.0873041698255777e-11
Glóin,Sméagol,5.552813431866001e-10
Glóin,Éomer,1.2533799138800269e-07
Glóin,Isildur,1.2083377374610657e-08
Glóin,Shadowfax,1.8159649676125613e-09
Glóin,Wormtongue,3.745981318279879e-10
Glóin,Éowyn,1.1885594317410365e-09
Glóin,Peregrin,2.67088956372228e-10
Glóin,Haldir,2.0263186917851284e-09
Glóin,Mithrandir,2.3586667371477025e-10
Glóin,Shelob,7.786097832835846e-12
Glóin,Meriadoc,1.1656055476548352e-10
Glóin,Goldberry,9.22240645682765e-12
Haldir,Sam,3.864607242813579e-09
Haldir,Pippin,1.578255949296235e-08
Haldir,Merry,3.7749315558380187e-08
Haldir,Legolas,3.4255612195936437e-07
Haldir,Saruman,1.606075991033788e-11
Haldir,Théoden,5.054067972543026e-12
Haldir,Strider,9.605536241584625e-09
Haldir,Treebeard,8.700014013134696e-12
Haldir,Sauron,1.6524327576171612e-09
Haldir,Tom Bombadil,3.9066391999833065e-12
Haldir,Sméagol,1.0868758852650779e-11
Haldir,Éomer,6.8597326762928835e-12
Haldir,Isildur,1.1948013245806154e-11
Haldir,Shadowfax,1.4336612969569791e-11
Haldir,Wormtongue,6.076930406942426e-12
Haldir,Éowyn,1.1736837545417465e-12
Haldir,Peregrin,1.2741145277242321e-11
Haldir,Mithrandir,1.35881047847837e-09
Haldir,Shelob,1.1944712657768303e-12
Haldir,Meriadoc,4.011756306372922e-12
Mithrandir,Sam,1.6100842969322843e-09
